Run,GraphType,Vertices,Edges,RequestedDensity,ActualDensity,Seed,SourceVertex,MinDist,MaxDist,AvgDist,UnreachableVertices,NegativeCycle,TimeMs
75,AdjacencyList,10,38,0.7500,0.8444,3307944663,V9,231,641,381.3333,0,false,0.0552
76,AdjacencyList,10,29,0.7500,0.6444,1668168228,V9,216,640,487.2222,0,false,0.0435
77,AdjacencyList,10,31,0.7500,0.6889,28309493,V9,18,638,391.6667,0,false,0.0545
78,AdjacencyList,10,31,0.7500,0.6889,2683472554,V9,5,318,169.4444,0,false,0.0372
79,AdjacencyList,10,31,0.7500,0.6889,1043714819,V9,21,692,360.4444,0,false,0.0498
80,AdjacencyList,10,39,0.7500,0.8667,3698947680,V9,255,550,374.4444,0,false,0.0568
81,AdjacencyList,10,31,0.7500,0.6889,2059205445,V9,48,1250,572.6667,0,false,0.0460
82,AdjacencyList,10,36,0.7500,0.8000,419409710,V9,19,374,171.2222,0,false,0.0429
83,AdjacencyList,10,32,0.7500,0.7111,3074585271,V9,108,574,418.4444,0,false,0.0551
84,AdjacencyList,10,33,0.7500,0.7333,1434790736,V9,64,599,333.6667,0,false,0.0393
85,AdjacencyList,10,31,0.7500,0.6889,4090071597,V9,177,667,404.4444,0,false,0.0377
86,AdjacencyList,10,35,0.7500,0.7778,2450429662,V9,62,564,298.0000,0,false,0.0610
87,AdjacencyList,10,34,0.7500,0.7556,810703027,V9,122,558,300.0000,0,false,0.0610
88,AdjacencyList,10,28,0.7500,0.6222,3465924688,V9,413,1236,844.5556,0,false,0.0496
89,AdjacencyList,10,32,0.7500,0.7111,1826167853,V9,48,472,253.0000,0,false,0.0470
90,AdjacencyList,10,35,0.7500,0.7778,186349718,V9,480,851,628.1111,0,false,0.0604
91,AdjacencyList,10,34,0.7500,0.7556,2841564979,V9,10,773,406.7778,0,false,0.0523
92,AdjacencyList,10,35,0.7500,0.7778,1201833444,V9,280,915,619.7778,0,false,0.0605
93,AdjacencyList,10,34,0.7500,0.7556,3857021205,V9,4,691,241.1111,0,false,0.0591
94,AdjacencyList,10,30,0.7500,0.6667,2217287170,V9,27,566,235.2222,0,false,0.0472
95,AdjacencyList,10,40,0.7500,0.8889,577470035,V9,114,515,307.6667,0,false,0.0584
96,AdjacencyList,10,35,0.7500,0.7778,3232734296,V9,53,452,228.2222,0,false,0.0502
97,AdjacencyList,10,38,0.7500,0.8444,1593053961,V9,57,473,196.6667,0,false,0.0566
98,AdjacencyList,10,39,0.7500,0.8667,4248271622,V9,16,278,207.6667,0,false,0.0572
99,AdjacencyList,10,32,0.7500,0.7111,2608523387,V9,65,607,403.0000,0,false,0.0465
100,AdjacencyList,10,34,0.7500,0.7556,968856652,V9,6,687,478.1111,0,false,0.0502
1,AdjacencyList,10,45,1.0000,1.0000,174450269,V9,273,689,406.6667,0,false,0.0621
2,AdjacencyList,10,45,1.0000,1.0000,2829608930,V9,32,286,175.7778,0,false,0.0494
3,AdjacencyList,10,45,1.0000,1.0000,1189792695,V9,182,533,315.3333,0,false,0.0724
4,AdjacencyList,10,45,1.0000,1.0000,3845026556,V9,4,352,141.3333,0,false,0.0629
5,AdjacencyList,10,45,1.0000,1.0000,2205227021,V9,57,483,292.6667,0,false,0.0615
6,AdjacencyList,10,45,1.0000,1.0000,565461186,V9,6,424,223.1111,0,false,0.0731
7,AdjacencyList,10,45,1.0000,1.0000,3220632347,V9,19,533,234.2222,0,false,0.0491
8,AdjacencyList,10,45,1.0000,1.0000,1580805612,V9,114,590,359.0000,0,false,0.0622
9,AdjacencyList,10,45,1.0000,1.0000,4235970073,V9,116,447,314.6667,0,false,0.0620
10,AdjacencyList,10,45,1.0000,1.0000,2596166938,V9,38,622,248.4444,0,false,0.0853
11,AdjacencyList,10,45,1.0000,1.0000,956376103,V9,156,241,200.6667,0,false,0.0614
12,AdjacencyList,10,45,1.0000,1.0000,3611526564,V9,48,399,177.6667,0,false,0.0721
13,AdjacencyList,10,45,1.0000,1.0000,1971744529,V9,132,457,263.6667,0,false,0.0738
14,AdjacencyList,10,45,1.0000,1.0000,332016094,V9,262,630,482.3333,0,false,0.0614
15,AdjacencyList,10,45,1.0000,1.0000,2987209355,V9,8,188,78.7778,0,false,0.0627
16,AdjacencyList,10,45,1.0000,1.0000,1347409120,V9,102,398,262.2222,0,false,0.0608
17,AdjacencyList,10,45,1.0000,1.0000,4002611281,V9,189,578,312.7778,0,false,0.0497
18,AdjacencyList,10,45,1.0000,1.0000,2362785546,V9,43,354,164.0000,0,false,0.0613
19,AdjacencyList,10,45,1.0000,1.0000,723046311,V9,45,444,199.4444,0,false,0.0623
20,AdjacencyList,10,45,1.0000,1.0000,3378207472,V9,15,321,142.3333,0,false,0.0603
21,AdjacencyList,10,45,1.0000,1.0000,1738400037,V9,179,623,422.7778,0,false,0.0615
22,AdjacencyList,10,45,1.0000,1.0000,98586702,V9,33,238,135.0000,0,false,0.0618
23,AdjacencyList,10,45,1.0000,1.0000,2753848963,V9,30,242,121.3333,0,false,0.0614
24,AdjacencyList,10,45,1.0000,1.0000,1114141228,V9,60,343,166.1111,0,false,0.0734
25,AdjacencyList,10,45,1.0000,1.0000,3769312989,V9,29,463,240.4444,0,false,0.0622
26,AdjacencyList,10,45,1.0000,1.0000,2129503154,V9,185,468,317.0000,0,false,0.0732
27,AdjacencyList,10,45,1.0000,1.0000,489715019,V9,11,217,80.0000,0,false,0.0719
28,AdjacencyList,10,45,1.0000,1.0000,3145060180,V9,39,354,186.2222,0,false,0.0740
29,AdjacencyList,10,45,1.0000,1.0000,1505347145,V9,51,343,187.5556,0,false,0.0730
30,AdjacencyList,10,45,1.0000,1.0000,4160529106,V9,185,440,256.5556,0,false,0.0614
31,AdjacencyList,10,45,1.0000,1.0000,2520722071,V9,127,371,235.5556,0,false,0.0615
32,AdjacencyList,10,45,1.0000,1.0000,880917436,V9,103,445,252.5556,0,false,0.0845
33,AdjacencyList,10,45,1.0000,1.0000,3536071597,V9,143,456,293.3333,0,false,0.0614
34,AdjacencyList,10,45,1.0000,1.0000,1896345462,V9,95,795,390.1111,0,false,0.0607
35,AdjacencyList,10,45,1.0000,1.0000,256535227,V9,63,318,190.2222,0,false,0.0617
36,AdjacencyList,10,45,1.0000,1.0000,2911695588,V9,33,474,154.8889,0,false,0.0611
37,AdjacencyList,10,45,1.0000,1.0000,1271878953,V9,288,594,450.6667,0,false,0.0496
38,AdjacencyList,10,45,1.0000,1.0000,3927021014,V9,69,401,206.8889,0,false,0.0638
39,AdjacencyList,10,45,1.0000,1.0000,2287250079,V9,78,301,198.7778,0,false,0.1123
40,AdjacencyList,10,45,1.0000,1.0000,647723344,V9,94,424,200.8889,0,false,0.0623
41,AdjacencyList,10,45,1.0000,1.0000,3302971305,V9,83,262,162.4444,0,false,0.0653
42,AdjacencyList,10,45,1.0000,1.0000,1663248770,V9,41,347,193.6667,0,false,0.0508
43,AdjacencyList,10,45,1.0000,1.0000,23486735,V9,34,540,234.3333,0,false,0.0612
44,AdjacencyList,10,45,1.0000,1.0000,2678735996,V9,275,961,586.1111,0,false,0.0614
45,AdjacencyList,10,45,1.0000,1.0000,1038988861,V9,45,398,182.2222,0,false,0.0617
46,AdjacencyList,10,45,1.0000,1.0000,3694217022,V9,99,372,260.7778,0,false,0.0496
47,AdjacencyList,10,45,1.0000,1.0000,2054470187,V9,106,545,297.5556,0,false,0.0601
48,AdjacencyList,10,45,1.0000,1.0000,414717852,V9,29,604,277.7778,0,false,0.0612
49,AdjacencyList,10,45,1.0000,1.0000,3069977113,V9,85,646,320.0000,0,false,0.1030
50,AdjacencyList,10,45,1.0000,1.0000,1430369778,V9,104,289,177.6667,0,false,0.0625
51,AdjacencyList,10,45,1.0000,1.0000,4085627039,V9,14,542,162.5556,0,false,0.0615
52,AdjacencyList,10,45,1.0000,1.0000,2445857804,V9,137,525,270.0000,0,false,0.0620
53,AdjacencyList,10,45,1.0000,1.0000,806093869,V9,138,684,396.4444,0,false,0.0729
54,AdjacencyList,10,45,1.0000,1.0000,3461304030,V9,235,773,407.5556,0,false,0.0736
55,AdjacencyList,10,45,1.0000,1.0000,1821527295,V9,234,456,319.1111,0,false,0.0620
56,AdjacencyList,10,45,1.0000,1.0000,181715660,V9,18,360,231.6667,0,false,0.0611
57,AdjacencyList,10,45,1.0000,1.0000,2836911521,V9,72,505,257.1111,0,false,0.0732
58,AdjacencyList,10,45,1.0000,1.0000,1197277086,V9,306,794,452.7778,0,false,0.0506
59,AdjacencyList,10,45,1.0000,1.0000,3852513547,V9,5,386,233.4444,0,false,0.0614
60,AdjacencyList,10,45,1.0000,1.0000,2212786512,V9,123,382,230.6667,0,false,0.0982
61,AdjacencyList,10,45,1.0000,1.0000,573083877,V9,58,493,314.2222,0,false,0.0505
62,AdjacencyList,10,45,1.0000,1.0000,3228273138,V9,52,399,193.2222,0,false,0.0613
63,AdjacencyList,10,45,1.0000,1.0000,1588489003,V9,21,458,204.7778,0,false,0.0620
64,AdjacencyList,10,45,1.0000,1.0000,4243665964,V9,72,413,254.3333,0,false,0.0729
65,AdjacencyList,10,45,1.0000,1.0000,2603921629,V9,104,400,201.6667,0,false,0.0496
66,AdjacencyList,10,45,1.0000,1.0000,964135994,V9,2,375,162.2222,0,false,0.0741
67,AdjacencyList,10,45,1.0000,1.0000,3619465855,V9,20,612,270.0000,0,false,0.0743
68,AdjacencyList,10,45,1.0000,1.0000,1979747920,V9,43,494,280.5556,0,false,0.0849
69,AdjacencyList,10,45,1.0000,1.0000,339997385,V9,88,438,225.1111,0,false,0.0498
70,AdjacencyList,10,45,1.0000,1.0000,2995341746,V9,109,527,286.4444,0,false,0.0737
71,AdjacencyList,10,45,1.0000,1.0000,1355677811,V9,162,434,321.7778,0,false,0.0742
72,AdjacencyList,10,45,1.0000,1.0000,4010898172,V9,16,410,184.5556,0,false,0.0616
73,AdjacencyList,10,45,1.0000,1.0000,2371173437,V9,35,518,332.5556,0,false,0.0613
74,AdjacencyList,10,45,1.0000,1.0000,731409802,V9,53,181,125.1111,0,false,0.0619
75,AdjacencyList,10,45,1.0000,1.0000,3386599063,V9,83,588,344.3333,0,false,0.0614
76,AdjacencyList,10,45,1.0000,1.0000,1746827928,V9,49,311,203.2222,0,false,0.0739
77,AdjacencyList,10,45,1.0000,1.0000,107118193,V9,185,347,266.3333,0,false,0.0630
78,AdjacencyList,10,45,1.0000,1.0000,2762376754,V9,42,434,205.7778,0,false,0.0618
79,AdjacencyList,10,45,1.0000,1.0000,1122671619,V9,50,493,219.0000,0,false,0.0498
80,AdjacencyList,10,45,1.0000,1.0000,3777921780,V9,7,393,68.0000,0,false,0.0619
81,AdjacencyList,10,45,1.0000,1.0000,2138155145,V9,71,433,223.1111,0,false,0.0617
82,AdjacencyList,10,45,1.0000,1.0000,498429210,V9,382,719,546.5556,0,false,0.0612
83,AdjacencyList,10,45,1.0000,1.0000,3153634171,V9,11,549,213.6667,0,false,0.0611
84,AdjacencyList,10,45,1.0000,1.0000,1513922236,V9,37,388,152.4444,0,false,0.0619
85,AdjacencyList,10,45,1.0000,1.0000,4169167197,V9,11,321,158.4444,0,false,0.0745
86,AdjacencyList,10,45,1.0000,1.0000,2529463462,V9,106,482,320.4444,0,false,0.0503
87,AdjacencyList,10,45,1.0000,1.0000,889666327,V9,190,532,390.5556,0,false,0.0611
88,AdjacencyList,10,45,1.0000,1.0000,3544864488,V9,19,436,210.7778,0,false,0.0609
89,AdjacencyList,10,45,1.0000,1.0000,1905089153,V9,205,459,333.5556,0,false,0.0730
90,AdjacencyList,10,45,1.0000,1.0000,265305718,V9,58,469,251.2222,0,false,0.0850
91,AdjacencyList,10,45,1.0000,1.0000,2920536379,V9,45,349,162.4444,0,false,0.0619
92,AdjacencyList,10,45,1.0000,1.0000,1280741544,V9,12,386,204.3333,0,false,0.0612
93,AdjacencyList,10,45,1.0000,1.0000,3935970205,V9,15,423,170.7778,0,false,0.0613
94,AdjacencyList,10,45,1.0000,1.0000,2296253070,V9,49,392,209.0000,0,false,0.0621
95,AdjacencyList,10,45,1.0000,1.0000,656502635,V9,48,463,243.1111,0,false,0.0614
96,AdjacencyList,10,45,1.0000,1.0000,3311756296,V9,163,601,382.1111,0,false,0.0614
97,AdjacencyList,10,45,1.0000,1.0000,1671964161,V9,236,827,570.7778,0,false,0.0492
98,AdjacencyList,10,45,1.0000,1.0000,32180926,V9,2,396,187.4444,0,false,0.0613
99,AdjacencyList,10,45,1.0000,1.0000,2687367587,V9,69,230,154.5556,0,false,0.0609
100,AdjacencyList,10,45,1.0000,1.0000,1047604052,V9,45,716,289.2222,0,false,0.0619
1,AdjacencyList,50,342,0.2500,0.2792,253212269,V49,30,499,308.0000,0,false,0.6072
2,AdjacencyList,50,304,0.2500,0.2482,2909713130,V49,216,825,469.3469,0,false,0.5476
3,AdjacencyList,50,325,0.2500,0.2653,1271063395,V49,32,697,287.5918,0,false,0.4908
4,AdjacencyList,50,321,0.2500,0.2620,3927353656,V49,36,622,214.2857,0,false,0.7509
5,AdjacencyList,50,322,0.2500,0.2629,2289262021,V49,125,856,477.0408,0,false,0.5822
6,AdjacencyList,50,318,0.2500,0.2596,650697886,V49,22,754,317.9388,0,false,0.4944
7,AdjacencyList,50,326,0.2500,0.2661,3307111847,V49,310,1011,624.1224,0,false,0.5764
8,AdjacencyList,50,305,0.2500,0.2490,1668561112,V49,234,857,500.8776,0,false,0.5430
9,AdjacencyList,50,303,0.2500,0.2473,29921077,V49,60,555,350.8163,0,false,0.4614
10,AdjacencyList,50,314,0.2500,0.2563,2686163138,V49,167,728,452.9184,0,false,0.7180
11,AdjacencyList,50,312,0.2500,0.2547,1047705403,V49,70,458,290.6735,0,false,0.6449
12,AdjacencyList,50,313,0.2500,0.2555,3704190364,V49,234,850,493.6531,0,false,0.4781
13,AdjacencyList,50,287,0.2500,0.2343,2065496129,V49,56,927,399.0204,0,false,0.6591
14,AdjacencyList,50,314,0.2500,0.2563,426927094,V49,199,950,458.6939,0,false,0.5525
15,AdjacencyList,50,303,0.2500,0.2473,3083837655,V49,54,681,313.4694,0,false,0.7058
16,AdjacencyList,50,308,0.2500,0.2514,1445472120,V49,48,655,274.1837,0,false,0.6262
17,AdjacencyList,50,314,0.2500,0.2563,4101895381,V49,164,805,470.2857,0,false,0.6324
18,AdjacencyList,50,299,0.2500,0.2441,2463406046,V49,109,834,327.0204,0,false,0.5347
19,AdjacencyList,50,313,0.2500,0.2555,824824011,V49,52,676,445.6735,0,false,0.4718
20,AdjacencyList,50,320,0.2500,0.2612,3481151072,V49,221,597,434.2449,0,false,0.6505
21,AdjacencyList,50,309,0.2500,0.2522,1842671837,V49,67,576,332.6327,0,false,0.5673
22,AdjacencyList,50,310,0.2500,0.2531,204277902,V49,47,713,417.5102,0,false,0.5641
23,AdjacencyList,50,314,0.2500,0.2563,2860789663,V49,127,560,314.5306,0,false,0.6432
24,AdjacencyList,50,322,0.2500,0.2629,1222320728,V49,62,507,276.8367,0,false,0.5668
25,AdjacencyList,50,288,0.2500,0.2351,3878736489,V49,109,552,296.9388,0,false,0.4421
26,AdjacencyList,50,294,0.2500,0.2400,2240065654,V49,8,616,378.8367,0,false,0.5256
27,AdjacencyList,50,314,0.2500,0.2563,601409019,V49,81,756,316.8163,0,false,0.6414
28,AdjacencyList,50,314,0.2500,0.2563,3257868980,V49,100,725,360.2449,0,false,0.5628
29,AdjacencyList,50,313,0.2500,0.2555,1619330345,V49,146,614,355.6122,0,false,0.5612
30,AdjacencyList,50,286,0.2500,0.2335,4275765706,V49,13,1070,351.4082,0,false,0.5998
31,AdjacencyList,50,300,0.2500,0.2449,2637259171,V49,16,815,321.6531,0,false,0.6092
32,AdjacencyList,50,303,0.2500,0.2473,998759336,V49,31,812,375.3061,0,false,0.4708
33,AdjacencyList,50,308,0.2500,0.2514,3655060197,V49,25,639,386.1429,0,false,0.5506
34,AdjacencyList,50,332,0.2500,0.2710,2016432462,V49,111,704,421.9184,0,false,0.6006
35,AdjacencyList,50,290,0.2500,0.2367,377889027,V49,104,770,406.5714,0,false,0.6072
36,AdjacencyList,50,305,0.2500,0.2490,3034343288,V49,87,641,406.4898,0,false,0.6281
37,AdjacencyList,50,331,0.2500,0.2702,1395843353,V49,48,536,275.3265,0,false,0.5845
38,AdjacencyList,50,263,0.2500,0.2147,4052394414,V49,23,955,351.9796,0,false,0.4954
39,AdjacencyList,50,286,0.2500,0.2335,2413734979,V49,121,820,492.2449,0,false,0.4394
40,AdjacencyList,50,312,0.2500,0.2547,775145344,V49,90,544,347.5102,0,false,0.7200
41,AdjacencyList,50,314,0.2500,0.2563,3431732205,V49,94,629,362.7347,0,false,0.6401
42,AdjacencyList,50,326,0.2500,0.2661,1793221970,V49,342,688,501.6122,0,false,0.4956
43,AdjacencyList,50,307,0.2500,0.2506,154585035,V49,25,607,258.3469,0,false,0.6277
44,AdjacencyList,50,314,0.2500,0.2563,2811035496,V49,54,1027,316.0408,0,false,0.4992
45,AdjacencyList,50,317,0.2500,0.2588,1172433561,V49,203,672,395.2653,0,false,0.6500
46,AdjacencyList,50,317,0.2500,0.2588,3828990322,V49,64,726,300.2653,0,false,0.5650
47,AdjacencyList,50,326,0.2500,0.2661,2190431787,V49,6,462,210.6939,0,false,0.6627
48,AdjacencyList,50,302,0.2500,0.2465,551970752,V49,121,598,361.5714,0,false,0.6200
49,AdjacencyList,50,328,0.2500,0.2678,3208369813,V49,175,700,433.6327,0,false,0.6719
50,AdjacencyList,50,298,0.2500,0.2433,1569934078,V49,8,565,270.0204,0,false,0.5387
51,AdjacencyList,50,304,0.2500,0.2482,4226276939,V49,119,781,438.3061,0,false,0.5417
52,AdjacencyList,50,315,0.2500,0.2571,2587636204,V49,5,538,292.8980,0,false,0.5690
53,AdjacencyList,50,318,0.2500,0.2596,949132469,V49,98,630,317.3878,0,false,0.6467
54,AdjacencyList,50,315,0.2500,0.2571,3605665130,V49,73,731,325.1837,0,false,0.4823
55,AdjacencyList,50,289,0.2500,0.2359,1967207795,V49,3,530,235.1837,0,false,0.5968
56,AdjacencyList,50,311,0.2500,0.2539,328653160,V49,152,889,471.3061,0,false,0.6379
57,AdjacencyList,50,300,0.2500,0.2449,2985120821,V49,29,682,369.1224,0,false,0.6827
58,AdjacencyList,50,303,0.2500,0.2473,1346644986,V49,35,659,267.0000,0,false,0.6947
59,AdjacencyList,50,301,0.2500,0.2457,4003159747,V49,117,660,365.6735,0,false,0.6210
60,AdjacencyList,50,320,0.2500,0.2612,2364657112,V49,46,821,353.2245,0,false,0.5670
61,AdjacencyList,50,296,0.2500,0.2416,726108477,V49,45,563,341.7755,0,false,0.5280
62,AdjacencyList,50,291,0.2500,0.2376,3382455938,V49,6,784,303.3878,0,false,0.6000
63,AdjacencyList,50,305,0.2500,0.2490,1744171003,V49,84,647,383.0204,0,false,0.6261
64,AdjacencyList,50,306,0.2500,0.2498,105685568,V49,10,683,316.1429,0,false,0.5482
65,AdjacencyList,50,304,0.2500,0.2482,2762040229,V49,11,621,246.2449,0,false,0.7021
66,AdjacencyList,50,290,0.2500,0.2367,1123609894,V49,1,514,231.1020,0,false,0.5218
67,AdjacencyList,50,311,0.2500,0.2539,3780019555,V49,23,545,208.6531,0,false,0.5559
68,AdjacencyList,50,290,0.2500,0.2367,2141473920,V49,13,640,306.4286,0,false,0.6008
69,AdjacencyList,50,294,0.2500,0.2400,502898485,V49,166,875,512.5510,0,false,0.6135
70,AdjacencyList,50,331,0.2500,0.2702,3159451146,V49,17,831,287.4694,0,false,0.7598
71,AdjacencyList,50,331,0.2500,0.2702,1521270811,V49,92,634,349.1020,0,false,0.5046
72,AdjacencyList,50,275,0.2500,0.2245,4177723572,V49,18,730,236.0408,0,false,0.4318
73,AdjacencyList,50,324,0.2500,0.2645,2538974537,V49,436,1098,693.2857,0,false,0.5769
74,AdjacencyList,50,301,0.2500,0.2457,900461602,V49,19,732,285.9592,0,false,0.5394
75,AdjacencyList,50,337,0.2500,0.2751,3556786563,V49,22,575,283.6327,0,false,0.5156
76,AdjacencyList,50,323,0.2500,0.2637,1918211628,V49,15,577,338.2449,0,false,0.5741
77,AdjacencyList,50,313,0.2500,0.2555,279763493,V49,113,647,444.3878,0,false,0.5648
78,AdjacencyList,50,306,0.2500,0.2498,2936209554,V49,60,601,347.2041,0,false,0.6292
79,AdjacencyList,50,283,0.2500,0.2310,1297673219,V49,285,1023,586.4898,0,false,0.5108
80,AdjacencyList,50,311,0.2500,0.2539,3953938980,V49,258,844,597.7143,0,false,0.7216
81,AdjacencyList,50,303,0.2500,0.2473,2315551445,V49,18,625,314.7959,0,false,0.6254
82,AdjacencyList,50,332,0.2500,0.2710,677016310,V49,15,741,276.3265,0,false,0.6754
83,AdjacencyList,50,284,0.2500,0.2318,3333545671,V49,88,583,313.1224,0,false,0.5160
84,AdjacencyList,50,298,0.2500,0.2433,1694892836,V49,65,903,373.6939,0,false,0.6853
85,AdjacencyList,50,303,0.2500,0.2473,56442801,V49,63,557,240.6531,0,false,0.5418
86,AdjacencyList,50,348,0.2500,0.2841,2712800362,V49,1,709,307.5102,0,false,0.6098
87,AdjacencyList,50,329,0.2500,0.2686,1074394827,V49,76,770,351.8980,0,false,0.4953
88,AdjacencyList,50,311,0.2500,0.2539,3730928788,V49,47,732,382.4694,0,false,0.4724
89,AdjacencyList,50,325,0.2500,0.2653,2092298653,V49,4,737,344.0612,0,false,0.5660
90,AdjacencyList,50,299,0.2500,0.2441,453772318,V49,38,561,276.3469,0,false,0.5346
91,AdjacencyList,50,335,0.2500,0.2735,3110144279,V49,10,559,229.2041,0,false,0.6842
92,AdjacencyList,50,299,0.2500,0.2441,1471751344,V49,257,688,461.0816,0,false,0.5341
93,AdjacencyList,50,288,0.2500,0.2351,4128203705,V49,64,757,252.1429,0,false,0.5199
94,AdjacencyList,50,315,0.2500,0.2571,2489669570,V49,7,392,168.4286,0,false,0.4743
95,AdjacencyList,50,294,0.2500,0.2400,851094735,V49,58,726,408.0816,0,false,0.6756
96,AdjacencyList,50,311,0.2500,0.2539,3507601996,V49,30,481,250.4898,0,false,0.5538
97,AdjacencyList,50,289,0.2500,0.2359,1869084761,V49,172,857,422.5918,0,false,0.6026
98,AdjacencyList,50,310,0.2500,0.2531,230542826,V49,20,602,226.3469,0,false,0.5482
99,AdjacencyList,50,287,0.2500,0.2343,2886943587,V49,87,761,479.9592,0,false,0.5077
100,AdjacencyList,50,312,0.2500,0.2547,1248281752,V49,70,551,278.2857,0,false,0.5561
1,AdjacencyList,50,614,0.5000,0.5012,455180069,V49,16,362,157.0816,0,false,1.2055
2,AdjacencyList,50,617,0.5000,0.5037,3112729430,V49,6,328,129.7551,0,false,1.2242
3,AdjacencyList,50,621,0.5000,0.5069,1475543995,V49,181,402,295.7755,0,false,1.0640
4,AdjacencyList,50,630,0.5000,0.5143,4133085856,V49,17,283,132.3673,0,false,0.9086
5,AdjacencyList,50,631,0.5000,0.5151,2495401321,V49,13,286,131.2857,0,false,1.2522
6,AdjacencyList,50,628,0.5000,0.5127,858046686,V49,95,368,213.9388,0,false,1.0620
7,AdjacencyList,50,603,0.5000,0.4922,3515424447,V49,12,364,196.5306,0,false,1.0394
8,AdjacencyList,50,605,0.5000,0.4939,1877852512,V49,44,393,208.5714,0,false,1.0334
9,AdjacencyList,50,585,0.5000,0.4776,240246577,V49,48,383,239.1429,0,false,1.0075
10,AdjacencyList,50,604,0.5000,0.4931,2897631938,V49,70,307,190.6327,0,false,1.0383
11,AdjacencyList,50,611,0.5000,0.4988,1260152103,V49,38,281,184.2653,0,false,1.1947
12,AdjacencyList,50,602,0.5000,0.4914,3917720864,V49,46,333,166.7959,0,false,1.0542
13,AdjacencyList,50,589,0.5000,0.4808,2280191429,V49,34,323,172.1429,0,false,1.0104
14,AdjacencyList,50,626,0.5000,0.5110,642715194,V49,107,328,202.8571,0,false,1.0852
15,AdjacencyList,50,610,0.5000,0.4980,3300728655,V49,21,455,206.5714,0,false,0.9021
16,AdjacencyList,50,623,0.5000,0.5086,1663091420,V49,37,376,206.4694,0,false,1.3781
17,AdjacencyList,50,628,0.5000,0.5127,25891285,V49,45,275,153.4898,0,false,1.3857
18,AdjacencyList,50,624,0.5000,0.5094,2683694546,V49,42,274,143.3878,0,false,1.2220
19,AdjacencyList,50,611,0.5000,0.4988,1046423311,V49,21,340,232.1837,0,false,1.0342
20,AdjacencyList,50,616,0.5000,0.5029,3703835172,V49,52,390,217.8571,0,false,1.0612
21,AdjacencyList,50,603,0.5000,0.4922,2066339337,V49,2,289,122.7551,0,false,1.0353
22,AdjacencyList,50,614,0.5000,0.5012,428738302,V49,18,285,166.8980,0,false,0.8915
23,AdjacencyList,50,633,0.5000,0.5167,3086050463,V49,8,309,143.4490,0,false,1.2339
24,AdjacencyList,50,565,0.5000,0.4612,1448738928,V49,68,383,200.6531,0,false,1.2579
25,AdjacencyList,50,654,0.5000,0.5339,4106367489,V49,104,335,187.4898,0,false,0.9456
26,AdjacencyList,50,620,0.5000,0.5061,2468785454,V49,37,280,178.9388,0,false,1.2180
27,AdjacencyList,50,612,0.5000,0.4996,831461519,V49,88,395,191.8163,0,false,0.8793
28,AdjacencyList,50,647,0.5000,0.5282,3488694280,V49,20,342,147.8571,0,false,1.0879
29,AdjacencyList,50,611,0.5000,0.4988,1851263445,V49,33,370,221.5918,0,false,1.0475
30,AdjacencyList,50,593,0.5000,0.4841,213642110,V49,15,287,144.5306,0,false,1.1686
31,AdjacencyList,50,620,0.5000,0.5061,2871084271,V49,50,369,185.6735,0,false,1.2299
32,AdjacencyList,50,621,0.5000,0.5069,1233713736,V49,70,398,175.1837,0,false,1.0600
33,AdjacencyList,50,597,0.5000,0.4873,3891419697,V49,7,334,177.4490,0,false,1.0193
34,AdjacencyList,50,613,0.5000,0.5004,2253799362,V49,4,308,145.7755,0,false,1.1969
35,AdjacencyList,50,590,0.5000,0.4816,616505327,V49,27,336,185.1224,0,false,1.1999
36,AdjacencyList,50,611,0.5000,0.4988,3274011388,V49,2,298,130.0612,0,false,1.2104
37,AdjacencyList,50,643,0.5000,0.5249,1636710653,V49,14,183,87.1429,0,false,1.1004
38,AdjacencyList,50,623,0.5000,0.5086,4294209414,V49,28,376,197.5918,0,false,1.3886
39,AdjacencyList,50,594,0.5000,0.4849,2657284979,V49,2,263,145.6939,0,false,1.3322
40,AdjacencyList,50,600,0.5000,0.4898,1020079844,V49,61,345,206.5714,0,false,1.4774
41,AdjacencyList,50,617,0.5000,0.5037,3678094005,V49,13,338,134.0612,0,false,1.2144
42,AdjacencyList,50,589,0.5000,0.4808,2040779370,V49,62,387,230.6531,0,false,1.3025
43,AdjacencyList,50,587,0.5000,0.4792,403572735,V49,29,464,224.4490,0,false,1.1496
44,AdjacencyList,50,595,0.5000,0.4857,3061104096,V49,9,277,136.1429,0,false,1.0186
45,AdjacencyList,50,638,0.5000,0.5208,1423464061,V49,8,283,137.5918,0,false,0.9383
46,AdjacencyList,50,600,0.5000,0.4898,4081001522,V49,80,370,206.2041,0,false,1.1910
47,AdjacencyList,50,615,0.5000,0.5020,2443679287,V49,9,398,217.7347,0,false,1.0468
48,AdjacencyList,50,633,0.5000,0.5167,806141252,V49,21,261,134.7347,0,false,0.9127
49,AdjacencyList,50,598,0.5000,0.4882,3463468613,V49,25,344,162.3469,0,false,1.1736
50,AdjacencyList,50,631,0.5000,0.5151,1826044078,V49,4,258,127.4694,0,false,1.0813
51,AdjacencyList,50,580,0.5000,0.4735,188646543,V49,16,254,115.6735,0,false,1.1586
52,AdjacencyList,50,623,0.5000,0.5086,2846165004,V49,11,353,141.6122,0,false,1.5390
53,AdjacencyList,50,627,0.5000,0.5118,1209138069,V49,66,313,184.4490,0,false,1.2298
