Run,GraphType,Vertices,Edges,RequestedDensity,ActualDensity,Seed,SourceVertex,MinDist,MaxDist,AvgDist,UnreachableVertices,NegativeCycle,TimeMs
47,AdjacencyList,50,291,0.5000,0.2376,2662905523,V49,165,427,301.3061,0,false,0.8707
48,AdjacencyList,50,314,0.5000,0.2563,1025436888,V49,15,268,162.2653,0,false,1.2530
49,AdjacencyList,50,311,0.5000,0.2539,3683261949,V49,41,393,200.8776,0,false,1.0982
50,AdjacencyList,50,303,0.5000,0.2473,2046248914,V49,12,377,134.2449,0,false,1.3746
51,AdjacencyList,50,311,0.5000,0.2539,409125579,V49,38,506,183.0000,0,false,1.0823
52,AdjacencyList,50,298,0.5000,0.2433,3066923240,V49,33,281,146.8776,0,false,1.0382
53,AdjacencyList,50,311,0.5000,0.2539,1429520805,V49,110,422,252.1020,0,false,1.3932
54,AdjacencyList,50,318,0.5000,0.2596,4087675466,V49,4,244,124.2245,0,false,1.5478
55,AdjacencyList,50,309,0.5000,0.2522,2451223431,V49,7,292,124.7755,0,false,1.2376
56,AdjacencyList,50,305,0.5000,0.2490,814372896,V49,9,286,123.2245,0,false,1.3661
57,AdjacencyList,50,310,0.5000,0.2531,3472322257,V49,3,379,105.6327,0,false,1.4180
58,AdjacencyList,50,320,0.5000,0.2612,1835538822,V49,52,310,141.8980,0,false,0.9553
59,AdjacencyList,50,295,0.5000,0.2408,198066287,V49,17,329,209.4286,0,false,1.1792
60,AdjacencyList,50,288,0.5000,0.2351,2855852948,V49,33,407,176.0408,0,false,0.8593
61,AdjacencyList,50,308,0.5000,0.2514,1218154913,V49,65,359,230.5510,0,false,1.3814
62,AdjacencyList,50,307,0.5000,0.2506,3876226074,V49,72,325,219.0000,0,false,0.9064
63,AdjacencyList,50,311,0.5000,0.2539,2238724639,V49,8,222,110.1837,0,false,1.2654
64,AdjacencyList,50,304,0.5000,0.2482,601835504,V49,36,398,219.1224,0,false,1.2187
65,AdjacencyList,50,298,0.5000,0.2433,3259599365,V49,27,341,194.8776,0,false,1.1963
66,AdjacencyList,50,305,0.5000,0.2490,1622419230,V49,161,714,313.9592,0,false,1.2306
67,AdjacencyList,50,296,0.5000,0.2416,4280835991,V49,34,347,189.1020,0,false,0.8744
68,AdjacencyList,50,320,0.5000,0.2612,2643365156,V49,59,297,179.6531,0,false,1.1109
69,AdjacencyList,50,293,0.5000,0.2392,1006101121,V49,9,294,136.3265,0,false,0.8745
70,AdjacencyList,50,317,0.5000,0.2588,3663363982,V49,132,414,274.0816,0,false,1.2723
71,AdjacencyList,50,289,0.5000,0.2359,2026212547,V49,112,411,275.1429,0,false,1.1667
72,AdjacencyList,50,314,0.5000,0.2563,388752112,V49,25,336,168.3673,0,false,1.5043
73,AdjacencyList,50,315,0.5000,0.2571,3046906273,V49,9,259,123.8776,0,false,1.0886
74,AdjacencyList,50,282,0.5000,0.2302,1409493838,V49,28,301,176.0204,0,false,1.0048
75,AdjacencyList,50,312,0.5000,0.2547,4067029199,V49,17,287,147.8776,0,false,1.0826
76,AdjacencyList,50,307,0.5000,0.2506,2429561764,V49,20,344,165.8980,0,false,1.3417
77,AdjacencyList,50,305,0.5000,0.2490,792768429,V49,39,267,149.2653,0,false,1.0659
78,AdjacencyList,50,311,0.5000,0.2539,3450305790,V49,20,254,121.9796,0,false,1.4052
79,AdjacencyList,50,300,0.5000,0.2449,1813355855,V49,4,297,131.1837,0,false,1.0490
80,AdjacencyList,50,317,0.5000,0.2588,175904120,V49,21,360,166.7347,0,false,1.2333
81,AdjacencyList,50,301,0.5000,0.2457,2833981381,V49,21,401,244.8980,0,false,0.8935
82,AdjacencyList,50,292,0.5000,0.2384,1196342746,V49,59,528,229.1429,0,false,1.0160
83,AdjacencyList,50,304,0.5000,0.2482,3853980107,V49,65,314,203.0000,0,false,1.3734
84,AdjacencyList,50,307,0.5000,0.2506,2216894972,V49,8,367,214.8571,0,false,1.2141
85,AdjacencyList,50,315,0.5000,0.2571,579809637,V49,31,282,147.1633,0,false,1.2623
86,AdjacencyList,50,307,0.5000,0.2506,3237589998,V49,3,259,112.8163,0,false,1.0733
87,AdjacencyList,50,299,0.5000,0.2441,1600222363,V49,90,368,240.5714,0,false,1.1956
88,AdjacencyList,50,316,0.5000,0.2580,4257917924,V49,72,283,184.5918,0,false,1.2584
89,AdjacencyList,50,308,0.5000,0.2514,2620666689,V49,71,351,216.6939,0,false,1.0842
90,AdjacencyList,50,310,0.5000,0.2531,983357154,V49,60,350,169.2857,0,false,1.0801
91,AdjacencyList,50,314,0.5000,0.2563,3640899915,V49,15,421,166.0408,0,false,1.2913
92,AdjacencyList,50,312,0.5000,0.2547,2003874180,V49,67,401,200.8163,0,false,1.2517
93,AdjacencyList,50,315,0.5000,0.2571,366672045,V49,58,276,154.7347,0,false,1.2643
94,AdjacencyList,50,306,0.5000,0.2498,3024494006,V49,8,313,180.5918,0,false,1.2452
95,AdjacencyList,50,294,0.5000,0.2400,1387208371,V49,36,339,156.0816,0,false,1.3856
96,AdjacencyList,50,293,0.5000,0.2392,4045162232,V49,41,331,167.0204,0,false,1.1931
97,AdjacencyList,50,310,0.5000,0.2531,2407820797,V49,24,465,146.3469,0,false,1.2431
98,AdjacencyList,50,312,0.5000,0.2547,770686262,V49,66,353,214.7143,0,false,1.0922
99,AdjacencyList,50,298,0.5000,0.2433,3428199823,V49,32,328,162.8163,0,false,1.1989
100,AdjacencyList,50,303,0.5000,0.2473,1791033388,V49,86,347,225.2245,0,false,1.0560
1,AdjacencyList,50,459,0.7500,0.3747,999000705,V49,50,322,156.8571,0,false,1.7871
2,AdjacencyList,50,464,0.7500,0.3788,3657924766,V49,49,252,129.2857,0,false,1.3292
3,AdjacencyList,50,457,0.7500,0.3731,2021522031,V49,24,196,113.3265,0,false,1.5712
4,AdjacencyList,50,450,0.7500,0.3673,385241596,V49,30,293,163.8571,0,false,1.7318
5,AdjacencyList,50,470,0.7500,0.3837,3044120057,V49,23,163,90.1633,0,false,1.5995
6,AdjacencyList,50,457,0.7500,0.3731,1407897222,V49,17,244,104.3673,0,false,1.2919
7,AdjacencyList,50,451,0.7500,0.3682,4066322083,V49,52,245,135.8776,0,false,1.4972
8,AdjacencyList,50,458,0.7500,0.3739,2430180948,V49,43,190,113.2857,0,false,1.5451
9,AdjacencyList,50,458,0.7500,0.3739,793836213,V49,116,320,220.5918,0,false,1.5220
10,AdjacencyList,50,461,0.7500,0.3763,3452447674,V49,3,317,82.7959,0,false,1.5564
11,AdjacencyList,50,467,0.7500,0.3812,1816066739,V49,23,234,111.3061,0,false,1.3271
12,AdjacencyList,50,467,0.7500,0.3812,179550404,V49,14,238,125.5102,0,false,1.5492
13,AdjacencyList,50,467,0.7500,0.3812,2838406365,V49,64,250,147.1837,0,false,1.5574
14,AdjacencyList,50,459,0.7500,0.3747,1202033830,V49,10,189,88.0816,0,false,1.5431
15,AdjacencyList,50,452,0.7500,0.3690,3860759991,V49,45,201,121.2041,0,false,1.9629
16,AdjacencyList,50,467,0.7500,0.3812,2224830056,V49,46,276,177.2449,0,false,1.3320
17,AdjacencyList,50,460,0.7500,0.3755,588387621,V49,96,304,177.1429,0,false,2.0502
18,AdjacencyList,50,475,0.7500,0.3878,3247642682,V49,13,169,94.8776,0,false,1.5892
19,AdjacencyList,50,467,0.7500,0.3812,1611430947,V49,8,201,98.2653,0,false,1.5646
20,AdjacencyList,50,459,0.7500,0.3747,4270121908,V49,61,289,172.5306,0,false,1.7688
21,AdjacencyList,50,457,0.7500,0.3731,2634192873,V49,4,187,78.3469,0,false,1.5245
22,AdjacencyList,50,453,0.7500,0.3698,997851238,V49,33,207,113.9796,0,false,1.2744
23,AdjacencyList,50,469,0.7500,0.3829,3656267299,V49,18,202,89.5306,0,false,1.5545
24,AdjacencyList,50,465,0.7500,0.3796,2019908064,V49,10,184,89.3878,0,false,1.8325
25,AdjacencyList,50,457,0.7500,0.3731,383883829,V49,5,228,96.2857,0,false,1.2883
26,AdjacencyList,50,443,0.7500,0.3616,3042430790,V49,43,248,140.4286,0,false,1.4853
27,AdjacencyList,50,467,0.7500,0.3812,1405898955,V49,26,188,126.0408,0,false,2.0389
28,AdjacencyList,50,468,0.7500,0.3820,4065061816,V49,114,342,252.8776,0,false,1.7975
29,AdjacencyList,50,458,0.7500,0.3739,2429153381,V49,7,187,74.2041,0,false,1.5275
30,AdjacencyList,50,461,0.7500,0.3763,792819046,V49,40,248,148.4694,0,false,1.5434
31,AdjacencyList,50,451,0.7500,0.3682,3451468907,V49,39,323,162.5918,0,false,1.3034
32,AdjacencyList,50,452,0.7500,0.3690,1814784572,V49,116,306,210.2245,0,false,1.5134
33,AdjacencyList,50,465,0.7500,0.3796,178498637,V49,61,218,147.3061,0,false,1.3266
34,AdjacencyList,50,466,0.7500,0.3804,2837418498,V49,55,234,122.3673,0,false,1.3271
35,AdjacencyList,50,463,0.7500,0.3780,1200917163,V49,21,264,96.2041,0,false,1.3108
36,AdjacencyList,50,475,0.7500,0.3878,3859428524,V49,32,232,113.7959,0,false,1.4288
37,AdjacencyList,50,470,0.7500,0.3837,2223055089,V49,35,242,157.5510,0,false,1.5683
38,AdjacencyList,50,448,0.7500,0.3657,586881654,V49,25,182,88.0612,0,false,1.5029
39,AdjacencyList,50,468,0.7500,0.3820,3245638015,V49,36,190,107.2857,0,false,1.3247
40,AdjacencyList,50,454,0.7500,0.3706,1609207580,V49,22,215,132.9184,0,false,1.3041
41,AdjacencyList,50,455,0.7500,0.3714,4267710441,V49,32,207,123.7755,0,false,1.7539
42,AdjacencyList,50,451,0.7500,0.3682,2631552906,V49,65,296,141.4286,0,false,1.5172
43,AdjacencyList,50,458,0.7500,0.3739,995233071,V49,23,346,138.6735,0,false,1.5241
44,AdjacencyList,50,457,0.7500,0.3731,3653995432,V49,34,250,121.6531,0,false,1.7578
45,AdjacencyList,50,442,0.7500,0.3608,2018038397,V49,81,290,185.4490,0,false,1.7363
46,AdjacencyList,50,454,0.7500,0.3706,381952362,V49,3,229,90.9796,0,false,1.5165
47,AdjacencyList,50,448,0.7500,0.3657,3041119623,V49,63,245,137.0000,0,false,1.2917
48,AdjacencyList,50,449,0.7500,0.3665,1404765188,V49,43,269,144.8980,0,false,1.2892
49,AdjacencyList,50,461,0.7500,0.3763,4063641049,V49,22,192,104.0816,0,false,1.3231
50,AdjacencyList,50,452,0.7500,0.3690,2427758514,V49,36,195,100.8367,0,false,1.8211
51,AdjacencyList,50,457,0.7500,0.3731,792789279,V49,93,296,178.3265,0,false,1.5429
52,AdjacencyList,50,441,0.7500,0.3600,3451664340,V49,8,161,88.6735,0,false,1.2802
53,AdjacencyList,50,471,0.7500,0.3845,1815452905,V49,14,253,109.6327,0,false,1.5952
54,AdjacencyList,50,459,0.7500,0.3747,179512170,V49,15,260,124.9796,0,false,1.3163
55,AdjacencyList,50,452,0.7500,0.3690,2838358131,V49,18,174,96.9796,0,false,1.2981
56,AdjacencyList,50,452,0.7500,0.3690,1202046896,V49,50,263,135.6735,0,false,1.5259
57,AdjacencyList,50,457,0.7500,0.3731,3860887257,V49,15,242,105.5102,0,false,1.5658
58,AdjacencyList,50,455,0.7500,0.3714,2224839222,V49,45,286,143.7551,0,false,1.2900
59,AdjacencyList,50,456,0.7500,0.3722,588282287,V49,12,204,93.0816,0,false,1.5429
60,AdjacencyList,50,461,0.7500,0.3763,3247314048,V49,30,260,156.7347,0,false,1.5720
61,AdjacencyList,50,458,0.7500,0.3739,1611430113,V49,18,214,113.5918,0,false,2.2563
62,AdjacencyList,50,449,0.7500,0.3665,4271044074,V49,69,311,153.6735,0,false,1.2912
63,AdjacencyList,50,460,0.7500,0.3755,2634661439,V49,4,213,91.5102,0,false,1.3636
64,AdjacencyList,50,452,0.7500,0.3690,998495304,V49,14,282,144.6939,0,false,1.7745
65,AdjacencyList,50,469,0.7500,0.3829,3657460765,V49,48,291,182.8367,0,false,1.3743
66,AdjacencyList,50,476,0.7500,0.3886,2021209030,V49,26,200,114.1633,0,false,1.3479
67,AdjacencyList,50,442,0.7500,0.3608,385181395,V49,18,192,121.6939,0,false,2.4281
68,AdjacencyList,50,451,0.7500,0.3682,3045192956,V49,16,232,105.8571,0,false,1.7391
69,AdjacencyList,50,454,0.7500,0.3706,1409287021,V49,42,250,127.5102,0,false,1.8157
70,AdjacencyList,50,464,0.7500,0.3788,4068789482,V49,26,222,123.1020,0,false,1.5816
71,AdjacencyList,50,469,0.7500,0.3829,2432552847,V49,77,275,164.8980,0,false,1.5925
72,AdjacencyList,50,467,0.7500,0.3812,796339712,V49,24,277,119.5714,0,false,1.3300
73,AdjacencyList,50,452,0.7500,0.3690,3454914773,V49,15,196,103.2449,0,false,1.2753
74,AdjacencyList,50,456,0.7500,0.3722,1818378238,V49,20,221,120.5102,0,false,2.4186
75,AdjacencyList,50,448,0.7500,0.3657,183198403,V49,35,293,137.9184,0,false,1.2794
76,AdjacencyList,50,448,0.7500,0.3657,2841854164,V49,34,258,118.5306,0,false,1.5097
77,AdjacencyList,50,460,0.7500,0.3755,1205400129,V49,12,177,66.2041,0,false,2.0157
78,AdjacencyList,50,454,0.7500,0.3706,3864680390,V49,5,302,115.0408,0,false,1.5525
79,AdjacencyList,50,455,0.7500,0.3714,2228506455,V49,39,240,124.5918,0,false,1.7673
80,AdjacencyList,50,453,0.7500,0.3698,592384320,V49,17,221,129.0204,0,false,1.3024
81,AdjacencyList,50,448,0.7500,0.3657,3251025281,V49,16,257,150.4286,0,false,1.7379
82,AdjacencyList,50,461,0.7500,0.3763,1614985646,V49,3,212,91.4286,0,false,1.5697
83,AdjacencyList,50,479,0.7500,0.3910,4273915507,V49,3,252,97.2857,0,false,2.1530
84,AdjacencyList,50,476,0.7500,0.3886,2638522872,V49,4,159,86.6122,0,false,1.8412
85,AdjacencyList,50,456,0.7500,0.3722,1003006437,V49,69,274,190.4490,0,false,1.5346
86,AdjacencyList,50,456,0.7500,0.3722,3662144698,V49,20,232,104.5510,0,false,2.0238
87,AdjacencyList,50,460,0.7500,0.3755,2026921263,V49,5,187,100.6327,0,false,1.5485
88,AdjacencyList,50,457,0.7500,0.3731,391018128,V49,9,273,121.0612,0,false,1.3267
89,AdjacencyList,50,461,0.7500,0.3763,3049752289,V49,36,180,91.8367,0,false,1.5729
90,AdjacencyList,50,454,0.7500,0.3706,1414275954,V49,9,224,82.2449,0,false,1.9860
91,AdjacencyList,50,454,0.7500,0.3706,4073533715,V49,17,267,143.5102,0,false,1.3164
92,AdjacencyList,50,445,0.7500,0.3633,2437057680,V49,6,158,71.4898,0,false,1.4965
93,AdjacencyList,50,458,0.7500,0.3739,800946645,V49,2,270,130.0612,0,false,1.7743
94,AdjacencyList,50,453,0.7500,0.3698,3460081006,V49,26,184,103.4694,0,false,2.0106
95,AdjacencyList,50,457,0.7500,0.3731,1824342371,V49,100,337,211.2653,0,false,1.3116
96,AdjacencyList,50,467,0.7500,0.3812,188198336,V49,60,264,149.5714,0,false,1.3450
97,AdjacencyList,50,461,0.7500,0.3763,2846759997,V49,13,238,95.3878,0,false,1.5871
98,AdjacencyList,50,448,0.7500,0.3657,1210769662,V49,6,199,113.7347,0,false,1.7533
99,AdjacencyList,50,453,0.7500,0.3698,3870136823,V49,128,337,197.7755,0,false,1.5258
100,AdjacencyList,50,444,0.7500,0.3624,2233796888,V49,9,158,76.7551,0,false,1.2894
1,AdjacencyList,50,612,1.0000,0.4996,1442760905,V49,15,150,81.0408,0,false,1.7705
2,AdjacencyList,50,612,1.0000,0.4996,4102562866,V49,8,196,94.3061,0,false,2.4777
3,AdjacencyList,50,612,1.0000,0.4996,2468363331,V49,54,213,148.8776,0,false,2.3899
4,AdjacencyList,50,612,1.0000,0.4996,833747096,V49,5,142,71.5102,0,false,2.2921
5,AdjacencyList,50,612,1.0000,0.4996,3494594557,V49,26,148,83.5714,0,false,1.7811
6,AdjacencyList,50,612,1.0000,0.4996,1859376222,V49,3,111,50.7347,0,false,2.7318
7,AdjacencyList,50,612,1.0000,0.4996,225090887,V49,3,175,78.9184,0,false,2.3953
8,AdjacencyList,50,612,1.0000,0.4996,2885364748,V49,21,124,71.5918,0,false,2.0845
9,AdjacencyList,50,612,1.0000,0.4996,1250422713,V49,56,192,139.0408,0,false,2.6971
10,AdjacencyList,50,612,1.0000,0.4996,3911089874,V49,13,145,61.7959,0,false,2.3804
11,AdjacencyList,50,612,1.0000,0.4996,2276193939,V49,4,165,68.3265,0,false,2.0862
12,AdjacencyList,50,612,1.0000,0.4996,641014604,V49,14,189,89.9592,0,false,2.0658
13,AdjacencyList,50,612,1.0000,0.4996,3300831765,V49,2,116,60.0816,0,false,2.3699
14,AdjacencyList,50,612,1.0000,0.4996,1665985230,V49,83,257,180.6531,0,false,2.3731
15,AdjacencyList,50,612,1.0000,0.4996,31345595,V49,16,160,91.9388,0,false,1.7553
16,AdjacencyList,50,612,1.0000,0.4996,2690956056,V49,1,146,55.1429,0,false,2.0511
17,AdjacencyList,50,612,1.0000,0.4996,1055770021,V49,15,154,73.9592,0,false,2.3684
18,AdjacencyList,50,612,1.0000,0.4996,3715880382,V49,33,160,105.3061,0,false,2.0530
19,AdjacencyList,50,612,1.0000,0.4996,2080710347,V49,6,110,57.4082,0,false,2.3998
20,AdjacencyList,50,612,1.0000,0.4996,445860512,V49,4,133,53.9388,0,false,2.0572
21,AdjacencyList,50,612,1.0000,0.4996,3105734673,V49,64,236,140.0204,0,false,2.6724
22,AdjacencyList,50,612,1.0000,0.4996,1471242238,V49,31,182,111.6531,0,false,2.3717
23,AdjacencyList,50,612,1.0000,0.4996,4131335799,V49,38,206,105.5510,0,false,2.3695
24,AdjacencyList,50,612,1.0000,0.4996,2496447964,V49,1,128,49.1020,0,false,2.0556
25,AdjacencyList,50,612,1.0000,0.4996,861298329,V49,64,200,130.2041,0,false,2.6569
26,AdjacencyList,50,612,1.0000,0.4996,3521798290,V49,34,237,134.5306,0,false,2.0702
27,AdjacencyList,50,612,1.0000,0.4996,1886731355,V49,35,291,126.2449,0,false,2.0705
28,AdjacencyList,50,612,1.0000,0.4996,252032720,V49,15,169,81.6531,0,false,2.3504
29,AdjacencyList,50,612,1.0000,0.4996,2912164881,V49,36,191,123.4898,0,false,2.0481
30,AdjacencyList,50,612,1.0000,0.4996,1277026546,V49,12,155,91.4898,0,false,2.3805
31,AdjacencyList,50,612,1.0000,0.4996,3937115807,V49,45,228,109.1224,0,false,1.7292
32,AdjacencyList,50,612,1.0000,0.4996,2301703072,V49,42,175,94.3469,0,false,2.3021
33,AdjacencyList,50,612,1.0000,0.4996,667362837,V49,5,186,73.9796,0,false,2.3497
34,AdjacencyList,50,612,1.0000,0.4996,3327522698,V49,17,156,102.8367,0,false,2.0595
35,AdjacencyList,50,612,1.0000,0.4996,1692414163,V49,34,225,129.2245,0,false,2.0745
36,AdjacencyList,50,612,1.0000,0.4996,57285228,V49,54,210,132.6735,0,false,2.0376
37,AdjacencyList,50,612,1.0000,0.4996,2717035489,V49,39,248,118.1224,0,false,2.3593
38,AdjacencyList,50,612,1.0000,0.4996,1082139554,V49,1,133,60.1429,0,false,2.3923
39,AdjacencyList,50,612,1.0000,0.4996,3742302915,V49,18,168,93.8980,0,false,2.3677
40,AdjacencyList,50,612,1.0000,0.4996,2107469580,V49,23,166,92.7959,0,false,2.0565
41,AdjacencyList,50,612,1.0000,0.4996,472361445,V49,3,178,80.5102,0,false,2.0576
42,AdjacencyList,50,612,1.0000,0.4996,3132286306,V49,18,128,69.2245,0,false,1.7518
43,AdjacencyList,50,612,1.0000,0.4996,1496742771,V49,11,146,92.9592,0,false,2.0581
44,AdjacencyList,50,612,1.0000,0.4996,4156560532,V49,8,128,62.4898,0,false,2.3786
45,AdjacencyList,50,612,1.0000,0.4996,2521734897,V49,31,176,87.5102,0,false,2.0403
46,AdjacencyList,50,612,1.0000,0.4996,886464362,V49,7,146,86.3673,0,false,2.3878
47,AdjacencyList,50,612,1.0000,0.4996,3546502223,V49,6,175,59.2653,0,false,2.3584
48,AdjacencyList,50,612,1.0000,0.4996,1911551388,V49,77,196,131.5102,0,false,2.3652
49,AdjacencyList,50,612,1.0000,0.4996,276641453,V49,7,135,63.5918,0,false,2.3574
50,AdjacencyList,50,612,1.0000,0.4996,2936752514,V49,9,160,90.7347,0,false,2.0689
51,AdjacencyList,50,612,1.0000,0.4996,1301649179,V49,6,149,65.6122,0,false,2.7147
52,AdjacencyList,50,612,1.0000,0.4996,3962166840,V49,13,147,62.6122,0,false,2.0574
53,AdjacencyList,50,612,1.0000,0.4996,2327035105,V49,3,163,64.7143,0,false,2.3832
54,AdjacencyList,50,612,1.0000,0.4996,692205470,V49,8,150,71.1837,0,false,2.0638
55,AdjacencyList,50,612,1.0000,0.4996,3352093131,V49,1,157,77.5306,0,false,2.3787
56,AdjacencyList,50,612,1.0000,0.4996,1717472596,V49,86,224,140.9592,0,false,2.7033
57,AdjacencyList,50,612,1.0000,0.4996,83015361,V49,13,184,86.2041,0,false,2.6871
58,AdjacencyList,50,612,1.0000,0.4996,2743537422,V49,15,211,95.8571,0,false,2.0500
59,AdjacencyList,50,612,1.0000,0.4996,1108303787,V49,9,188,95.1429,0,false,2.6929
60,AdjacencyList,50,612,1.0000,0.4996,3768686948,V49,10,223,99.6735,0,false,2.6847
61,AdjacencyList,50,612,1.0000,0.4996,2134169313,V49,43,201,116.5714,0,false,2.6940
62,AdjacencyList,50,612,1.0000,0.4996,499751878,V49,15,157,71.5510,0,false,2.0525
63,AdjacencyList,50,612,1.0000,0.4996,3159593339,V49,21,191,88.6735,0,false,2.0570
64,AdjacencyList,50,612,1.0000,0.4996,1524391704,V49,24,172,104.6327,0,false,2.3958
65,AdjacencyList,50,612,1.0000,0.4996,4184562965,V49,17,129,60.4898,0,false,2.6930
66,AdjacencyList,50,612,1.0000,0.4996,2550010930,V49,21,194,107.2245,0,false,1.7417
67,AdjacencyList,50,612,1.0000,0.4996,914634495,V49,61,188,117.0408,0,false,2.0799
68,AdjacencyList,50,612,1.0000,0.4996,3574910056,V49,7,169,71.1429,0,false,2.3793
69,AdjacencyList,50,612,1.0000,0.4996,1940204321,V49,34,175,111.9184,0,false,2.0735
70,AdjacencyList,50,612,1.0000,0.4996,305119386,V49,9,158,76.1429,0,false,1.7670
71,AdjacencyList,50,612,1.0000,0.4996,2964699047,V49,53,213,113.1633,0,false,1.7481
72,AdjacencyList,50,612,1.0000,0.4996,1329285012,V49,17,207,84.1429,0,false,2.6895
73,AdjacencyList,50,612,1.0000,0.4996,3989941173,V49,62,196,127.3469,0,false,1.7406
74,AdjacencyList,50,612,1.0000,0.4996,2354650838,V49,9,139,66.9796,0,false,2.3954
75,AdjacencyList,50,612,1.0000,0.4996,719907703,V49,35,132,88.5918,0,false,2.0947
76,AdjacencyList,50,612,1.0000,0.4996,3379901564,V49,35,205,130.6939,0,false,2.3797
77,AdjacencyList,50,612,1.0000,0.4996,1745133729,V49,30,157,90.4898,0,false,2.3762
78,AdjacencyList,50,612,1.0000,0.4996,110508394,V49,3,140,67.1633,0,false,2.6926
79,AdjacencyList,50,612,1.0000,0.4996,2771265055,V49,22,149,82.5510,0,false,2.7004
80,AdjacencyList,50,612,1.0000,0.4996,1137256420,V49,45,210,125.9592,0,false,2.0949
81,AdjacencyList,50,612,1.0000,0.4996,3797449381,V49,39,193,114.6327,0,false,2.0743
82,AdjacencyList,50,612,1.0000,0.4996,2162371846,V49,72,199,135.2245,0,false,2.3982
83,AdjacencyList,50,612,1.0000,0.4996,527597711,V49,3,179,100.7551,0,false,2.4109
84,AdjacencyList,50,612,1.0000,0.4996,3187874672,V49,19,172,105.6939,0,false,2.3747
85,AdjacencyList,50,612,1.0000,0.4996,1553115237,V49,25,179,95.4490,0,false,1.7416
86,AdjacencyList,50,612,1.0000,0.4996,4212610798,V49,28,150,99.7959,0,false,2.4106
87,AdjacencyList,50,612,1.0000,0.4996,2577845463,V49,16,141,68.4898,0,false,2.0765
88,AdjacencyList,50,612,1.0000,0.4996,942682828,V49,2,130,63.7347,0,false,1.7459
89,AdjacencyList,50,612,1.0000,0.4996,3602255289,V49,13,214,68.9796,0,false,2.3957
90,AdjacencyList,50,612,1.0000,0.4996,1967639654,V49,13,132,60.3673,0,false,1.7464
91,AdjacencyList,50,612,1.0000,0.4996,332093919,V49,16,149,88.1837,0,false,2.0725
92,AdjacencyList,50,612,1.0000,0.4996,2991938280,V49,13,171,78.1837,0,false,2.3917
93,AdjacencyList,50,612,1.0000,0.4996,1357117445,V49,23,189,105.5918,0,false,2.0658
94,AdjacencyList,50,612,1.0000,0.4996,4017035806,V49,66,189,119.9592,0,false,2.0960
95,AdjacencyList,50,612,1.0000,0.4996,2382102971,V49,1,161,71.4286,0,false,1.7520
96,AdjacencyList,50,612,1.0000,0.4996,746601836,V49,2,152,93.9184,0,false,2.7075
97,AdjacencyList,50,612,1.0000,0.4996,3406999697,V49,24,182,85.8980,0,false,2.0674
98,AdjacencyList,50,612,1.0000,0.4996,1771950762,V49,22,183,103.6939,0,false,2.0587
99,AdjacencyList,50,612,1.0000,0.4996,136881627,V49,7,180,90.0000,0,false,2.0549
100,AdjacencyList,50,612,1.0000,0.4996,2796667388,V49,3,152,65.5714,0,false,2.3761
1,AdjacencyList,100,626,0.2500,0.1265,2007087805,V99,73,395,252.1414,0,false,2.8048
2,AdjacencyList,100,583,0.2500,0.1178,373216470,V99,16,406,162.8990,0,false,2.3127
3,AdjacencyList,100,607,0.2500,0.1226,3033906731,V99,27,345,169.5758,0,false,2.4243
4,AdjacencyList,100,603,0.2500,0.1218,1399650396,V99,48,397,205.3434,0,false,2.0915
5,AdjacencyList,100,636,0.2500,0.1285,4060093057,V99,61,392,236.7980,0,false,2.5316
6,AdjacencyList,100,633,0.2500,0.1279,2426039122,V99,5,421,152.2222,0,false,2.5144
7,AdjacencyList,100,631,0.2500,0.1275,792084087,V99,10,391,191.6667,0,false,2.8203
8,AdjacencyList,100,612,0.2500,0.1236,3453444248,V99,4,481,144.8990,0,false,3.0852
9,AdjacencyList,100,613,0.2500,0.1238,1819950613,V99,38,468,277.1515,0,false,2.1318
10,AdjacencyList,100,625,0.2500,0.1263,185603878,V99,51,349,190.2323,0,false,2.4823
11,AdjacencyList,100,611,0.2500,0.1234,2846436539,V99,5,422,215.4444,0,false,2.1645
12,AdjacencyList,100,626,0.2500,0.1265,1212094204,V99,1,364,179.7879,0,false,2.4930
13,AdjacencyList,100,605,0.2500,0.1222,3873075865,V99,17,334,180.8687,0,false,2.0951
14,AdjacencyList,100,650,0.2500,0.1313,2238754930,V99,9,395,254.3939,0,false,2.5602
15,AdjacencyList,100,631,0.2500,0.1275,604865295,V99,45,374,182.8889,0,false,2.8289
16,AdjacencyList,100,633,0.2500,0.1279,3266183356,V99,15,517,182.4848,0,false,2.1992
17,AdjacencyList,100,601,0.2500,0.1214,1631746321,V99,62,382,234.1919,0,false,2.0975
18,AdjacencyList,100,615,0.2500,0.1242,4292092582,V99,5,428,183.2121,0,false,2.4449
19,AdjacencyList,100,605,0.2500,0.1222,2657872747,V99,65,444,245.4848,0,false,2.4146
20,AdjacencyList,100,610,0.2500,0.1232,1023661112,V99,1,281,125.7576,0,false,2.4235
21,AdjacencyList,100,642,0.2500,0.1297,3684389473,V99,27,412,248.7677,0,false,2.8923
22,AdjacencyList,100,595,0.2500,0.1202,2050714038,V99,46,412,234.7778,0,false,3.3418
23,AdjacencyList,100,606,0.2500,0.1224,418917203,V99,51,501,250.5152,0,false,2.8739
24,AdjacencyList,100,607,0.2500,0.1226,3082072364,V99,178,578,337.8788,0,false,2.1803
25,AdjacencyList,100,609,0.2500,0.1230,1451323529,V99,38,405,174.8889,0,false,6.3473
