Run,GraphType,Vertices,Edges,RequestedDensity,ActualDensity,Seed,SourceVertex,MinDist,MaxDist,AvgDist,UnreachableVertices,NegativeCycle,TimeMs
21,AdjacencyMatrix,50,622,0.5000,0.5078,407980717,V49,30,265,128.2245,0,false,1.2504
22,AdjacencyMatrix,50,619,0.5000,0.5053,3065469978,V49,163,448,302.0000,0,false,1.2402
23,AdjacencyMatrix,50,601,0.5000,0.4906,1427730543,V49,33,447,236.1224,0,false,1.2118
24,AdjacencyMatrix,50,618,0.5000,0.5045,4085350504,V49,20,299,139.6531,0,false,0.9198
25,AdjacencyMatrix,50,616,0.5000,0.5029,2447549069,V49,163,527,293.8367,0,false,1.6930
26,AdjacencyMatrix,50,601,0.5000,0.4906,810958334,V49,90,400,238.8163,0,false,1.5381
27,AdjacencyMatrix,50,614,0.5000,0.5012,3469134795,V49,5,318,189.7755,0,false,1.2545
28,AdjacencyMatrix,50,606,0.5000,0.4947,1831872360,V49,23,399,227.9592,0,false,1.0581
29,AdjacencyMatrix,50,610,0.5000,0.4980,194273725,V49,25,400,178.3265,0,false,1.0587
30,AdjacencyMatrix,50,641,0.5000,0.5233,2851631986,V49,16,383,179.5102,0,false,0.9464
31,AdjacencyMatrix,50,601,0.5000,0.4906,1214048351,V49,40,391,199.2041,0,false,1.0410
32,AdjacencyMatrix,50,578,0.5000,0.4718,3871327412,V49,30,328,130.3878,0,false,1.2103
33,AdjacencyMatrix,50,596,0.5000,0.4865,2233965477,V49,7,216,119.6122,0,false,1.1999
34,AdjacencyMatrix,50,610,0.5000,0.4980,596540342,V49,1,384,152.6735,0,false,1.2263
35,AdjacencyMatrix,50,629,0.5000,0.5135,3254173403,V49,43,377,222.0612,0,false,1.0859
36,AdjacencyMatrix,50,604,0.5000,0.4931,1616338668,V49,10,334,158.7347,0,false,1.2106
37,AdjacencyMatrix,50,614,0.5000,0.5012,4273873129,V49,11,350,187.5102,0,false,1.2693
38,AdjacencyMatrix,50,621,0.5000,0.5069,2636536094,V49,81,370,257.3878,0,false,1.2403
39,AdjacencyMatrix,50,622,0.5000,0.5078,998849259,V49,6,293,141.2245,0,false,1.1383
40,AdjacencyMatrix,50,619,0.5000,0.5053,3656140520,V49,143,452,259.4490,0,false,1.2325
41,AdjacencyMatrix,50,642,0.5000,0.5241,2018410585,V49,7,303,156.0204,0,false,1.2682
42,AdjacencyMatrix,50,648,0.5000,0.5290,381035150,V49,4,350,144.4286,0,false,1.1194
43,AdjacencyMatrix,50,649,0.5000,0.5298,3038221311,V49,23,352,240.2449,0,false,1.1175
44,AdjacencyMatrix,50,604,0.5000,0.4931,1400371076,V49,43,303,136.0000,0,false,1.2310
45,AdjacencyMatrix,50,601,0.5000,0.4906,4057729537,V49,7,328,140.0816,0,false,1.0430
46,AdjacencyMatrix,50,592,0.5000,0.4833,2419841302,V49,15,413,196.1633,0,false,1.3399
47,AdjacencyMatrix,50,618,0.5000,0.5045,782533167,V49,5,330,116.3061,0,false,1.0747
48,AdjacencyMatrix,50,622,0.5000,0.5078,3439611928,V49,11,449,198.8571,0,false,1.0729
49,AdjacencyMatrix,50,582,0.5000,0.4751,1801842493,V49,47,403,199.8367,0,false,1.1922
50,AdjacencyMatrix,50,617,0.5000,0.5037,164316658,V49,71,368,240.1837,0,false,1.0709
51,AdjacencyMatrix,50,630,0.5000,0.5143,2821383319,V49,147,348,256.7755,0,false,1.2758
52,AdjacencyMatrix,50,597,0.5000,0.4873,1184082784,V49,91,365,230.0204,0,false,1.0471
53,AdjacencyMatrix,50,603,0.5000,0.4922,3841139245,V49,1,354,147.5102,0,false,1.0539
54,AdjacencyMatrix,50,596,0.5000,0.4865,2203466710,V49,16,325,152.5306,0,false,1.6158
55,AdjacencyMatrix,50,596,0.5000,0.4865,566409575,V49,16,321,166.8163,0,false,1.0845
56,AdjacencyMatrix,50,628,0.5000,0.5127,3223495436,V49,28,270,138.0408,0,false,1.2523
57,AdjacencyMatrix,50,600,0.5000,0.4898,1585910701,V49,52,378,173.0408,0,false,1.2068
58,AdjacencyMatrix,50,585,0.5000,0.4776,4243082762,V49,26,531,310.9796,0,false,1.0178
59,AdjacencyMatrix,50,588,0.5000,0.4800,2605482527,V49,12,350,131.0816,0,false,1.1804
60,AdjacencyMatrix,50,623,0.5000,0.5086,967890892,V49,47,270,148.5510,0,false,1.1041
61,AdjacencyMatrix,50,609,0.5000,0.4971,3625343653,V49,36,428,179.5306,0,false,1.2014
62,AdjacencyMatrix,50,636,0.5000,0.5192,1988032318,V49,2,323,146.6531,0,false,1.0942
63,AdjacencyMatrix,50,626,0.5000,0.5110,350173583,V49,67,541,262.6735,0,false,1.1546
64,AdjacencyMatrix,50,585,0.5000,0.4776,3007629744,V49,20,335,178.1837,0,false,1.0260
65,AdjacencyMatrix,50,620,0.5000,0.5061,1369681109,V49,116,419,260.2245,0,false,1.5428
66,AdjacencyMatrix,50,606,0.5000,0.4947,4027651270,V49,10,284,123.5306,0,false,0.8997
67,AdjacencyMatrix,50,618,0.5000,0.5045,2389606435,V49,2,222,113.4898,0,false,0.9123
68,AdjacencyMatrix,50,601,0.5000,0.4906,751529300,V49,28,333,167.9184,0,false,1.2432
69,AdjacencyMatrix,50,602,0.5000,0.4914,3408921661,V49,22,355,193.9592,0,false,0.8937
70,AdjacencyMatrix,50,612,0.5000,0.4996,1770818626,V49,47,362,180.0204,0,false,1.2339
71,AdjacencyMatrix,50,640,0.5000,0.5224,133491791,V49,55,351,180.9796,0,false,1.2817
72,AdjacencyMatrix,50,591,0.5000,0.4824,2790973452,V49,61,371,194.3469,0,false,1.3327
73,AdjacencyMatrix,50,595,0.5000,0.4857,1153480217,V49,24,380,204.1224,0,false,1.0504
74,AdjacencyMatrix,50,613,0.5000,0.5004,3810780878,V49,7,311,129.0000,0,false,1.0680
75,AdjacencyMatrix,50,603,0.5000,0.4922,2172901243,V49,7,277,122.6939,0,false,1.0842
76,AdjacencyMatrix,50,608,0.5000,0.4963,535200508,V49,20,345,162.8571,0,false,1.0658
77,AdjacencyMatrix,50,620,0.5000,0.5061,3192291969,V49,38,327,170.2653,0,false,0.9182
78,AdjacencyMatrix,50,601,0.5000,0.4906,1554366634,V49,83,445,221.3061,0,false,1.2390
79,AdjacencyMatrix,50,637,0.5000,0.5200,4212058195,V49,11,392,173.9796,0,false,1.1046
80,AdjacencyMatrix,50,594,0.5000,0.4849,2574210260,V49,69,320,193.5306,0,false,1.0950
81,AdjacencyMatrix,50,600,0.5000,0.4898,936629225,V49,43,304,148.1224,0,false,0.8938
82,AdjacencyMatrix,50,597,0.5000,0.4873,3593561186,V49,19,500,151.3673,0,false,0.8808
83,AdjacencyMatrix,50,610,0.5000,0.4980,1955559251,V49,23,265,108.8776,0,false,1.0809
84,AdjacencyMatrix,50,594,0.5000,0.4849,317892916,V49,22,312,178.5510,0,false,1.1911
85,AdjacencyMatrix,50,616,0.5000,0.5029,2975078677,V49,22,330,154.8571,0,false,1.0971
86,AdjacencyMatrix,50,628,0.5000,0.5127,1337405442,V49,5,446,147.5918,0,false,0.9357
87,AdjacencyMatrix,50,626,0.5000,0.5110,3994434703,V49,1,256,104.8571,0,false,1.2519
88,AdjacencyMatrix,50,598,0.5000,0.4882,2357028468,V49,21,256,118.1020,0,false,1.2017
89,AdjacencyMatrix,50,613,0.5000,0.5004,719331733,V49,8,211,107.0816,0,false,1.0687
90,AdjacencyMatrix,50,612,0.5000,0.4996,3376385894,V49,10,276,117.4898,0,false,1.2567
91,AdjacencyMatrix,50,613,0.5000,0.5004,1738866559,V49,83,334,211.4694,0,false,1.2201
92,AdjacencyMatrix,50,610,0.5000,0.4980,101131124,V49,42,270,165.7347,0,false,1.2561
93,AdjacencyMatrix,50,622,0.5000,0.5078,2758628685,V49,2,340,144.8571,0,false,1.1055
94,AdjacencyMatrix,50,617,0.5000,0.5037,1120911150,V49,19,418,177.3673,0,false,1.5684
95,AdjacencyMatrix,50,608,0.5000,0.4963,3778670211,V49,25,263,134.5510,0,false,1.2198
96,AdjacencyMatrix,50,611,0.5000,0.4988,2141045276,V49,31,377,109.9796,0,false,1.0710
97,AdjacencyMatrix,50,617,0.5000,0.5037,503191441,V49,53,357,167.5306,0,false,1.5628
98,AdjacencyMatrix,50,621,0.5000,0.5069,3160863502,V49,51,318,184.7143,0,false,1.1907
99,AdjacencyMatrix,50,620,0.5000,0.5061,1523278567,V49,53,368,188.9184,0,false,1.0705
100,AdjacencyMatrix,50,615,0.5000,0.5020,4180884528,V49,27,291,152.6939,0,false,1.0730
1,AdjacencyMatrix,50,934,0.7500,0.7624,3388397045,V49,3,183,91.6735,0,false,2.1012
2,AdjacencyMatrix,50,943,0.7500,0.7698,1752013110,V49,21,254,124.9796,0,false,1.8297
3,AdjacencyMatrix,50,939,0.7500,0.7665,115192175,V49,67,332,154.7959,0,false,1.6355
4,AdjacencyMatrix,50,915,0.7500,0.7469,2773288336,V49,35,233,118.1837,0,false,1.5556
5,AdjacencyMatrix,50,923,0.7500,0.7535,1136326801,V49,24,224,111.0408,0,false,1.8772
6,AdjacencyMatrix,50,908,0.7500,0.7412,3794798562,V49,13,185,91.8980,0,false,1.5435
7,AdjacencyMatrix,50,913,0.7500,0.7453,2157674727,V49,13,218,102.9592,0,false,1.5913
8,AdjacencyMatrix,50,910,0.7500,0.7429,520673892,V49,86,274,171.6531,0,false,1.5341
9,AdjacencyMatrix,50,924,0.7500,0.7543,3178475353,V49,9,174,86.4286,0,false,2.0376
10,AdjacencyMatrix,50,924,0.7500,0.7543,1541881718,V49,3,234,111.9592,0,false,2.0338
11,AdjacencyMatrix,50,924,0.7500,0.7543,4200480379,V49,30,257,86.3878,0,false,1.5733
12,AdjacencyMatrix,50,924,0.7500,0.7543,2563385944,V49,2,168,81.3265,0,false,1.7934
13,AdjacencyMatrix,50,915,0.7500,0.7469,926661209,V49,64,260,181.3673,0,false,1.3154
14,AdjacencyMatrix,50,874,0.7500,0.7135,3584294870,V49,23,231,108.5510,0,false,1.2630
15,AdjacencyMatrix,50,911,0.7500,0.7437,1947046235,V49,12,178,85.1429,0,false,1.7655
16,AdjacencyMatrix,50,899,0.7500,0.7339,310406900,V49,63,225,142.2245,0,false,1.7447
17,AdjacencyMatrix,50,906,0.7500,0.7396,2968536461,V49,31,218,129.4286,0,false,1.3068
18,AdjacencyMatrix,50,922,0.7500,0.7527,1331158326,V49,10,160,76.7347,0,false,1.7998
19,AdjacencyMatrix,50,912,0.7500,0.7445,3989493287,V49,54,235,126.2041,0,false,1.7806
20,AdjacencyMatrix,50,916,0.7500,0.7478,2352594852,V49,30,199,119.2245,0,false,1.3009
21,AdjacencyMatrix,50,951,0.7500,0.7763,715320417,V49,20,192,124.9592,0,false,1.8357
22,AdjacencyMatrix,50,924,0.7500,0.7543,3373450378,V49,4,173,81.6122,0,false,1.5670
23,AdjacencyMatrix,50,888,0.7500,0.7249,1736490143,V49,17,236,100.8776,0,false,1.8834
24,AdjacencyMatrix,50,921,0.7500,0.7518,100021308,V49,87,282,180.3469,0,false,1.5693
25,AdjacencyMatrix,50,920,0.7500,0.7510,2757970769,V49,12,219,132.4490,0,false,1.7917
26,AdjacencyMatrix,50,925,0.7500,0.7551,1121072534,V49,9,311,137.7143,0,false,1.5759
27,AdjacencyMatrix,50,928,0.7500,0.7576,3779028095,V49,7,210,103.1837,0,false,1.5556
28,AdjacencyMatrix,50,914,0.7500,0.7461,2141883360,V49,1,284,123.4490,0,false,1.5601
29,AdjacencyMatrix,50,921,0.7500,0.7518,504836525,V49,8,224,100.5714,0,false,1.7843
30,AdjacencyMatrix,50,912,0.7500,0.7445,3162864886,V49,64,270,185.4898,0,false,1.3031
31,AdjacencyMatrix,50,915,0.7500,0.7469,1525539451,V49,5,280,127.7755,0,false,1.3022
32,AdjacencyMatrix,50,911,0.7500,0.7437,4183085112,V49,27,218,83.3061,0,false,2.6380
33,AdjacencyMatrix,50,904,0.7500,0.7380,2547136277,V49,40,289,150.9592,0,false,1.5205
34,AdjacencyMatrix,50,930,0.7500,0.7592,909942342,V49,7,188,105.3673,0,false,1.3211
35,AdjacencyMatrix,50,923,0.7500,0.7535,3567717703,V49,41,251,151.7959,0,false,1.5548
36,AdjacencyMatrix,50,909,0.7500,0.7420,1930644468,V49,40,301,171.0408,0,false,1.5449
37,AdjacencyMatrix,50,924,0.7500,0.7543,293500333,V49,68,260,146.1020,0,false,1.7833
38,AdjacencyMatrix,50,914,0.7500,0.7461,2951538694,V49,3,230,84.6939,0,false,1.2916
39,AdjacencyMatrix,50,897,0.7500,0.7322,1314148159,V49,37,276,135.2041,0,false,1.5077
40,AdjacencyMatrix,50,890,0.7500,0.7265,3971921520,V49,7,252,131.3878,0,false,1.2933
41,AdjacencyMatrix,50,938,0.7500,0.7657,2334581685,V49,12,211,104.5714,0,false,1.3360
42,AdjacencyMatrix,50,906,0.7500,0.7396,697435550,V49,89,245,173.5714,0,false,1.3546
43,AdjacencyMatrix,50,926,0.7500,0.7559,3355425711,V49,42,208,119.6735,0,false,1.7929
44,AdjacencyMatrix,50,919,0.7500,0.7502,1718591376,V49,34,238,135.8571,0,false,1.7957
45,AdjacencyMatrix,50,934,0.7500,0.7624,81730541,V49,10,205,104.8571,0,false,1.8143
46,AdjacencyMatrix,50,894,0.7500,0.7298,2739811702,V49,22,242,136.7143,0,false,2.0177
47,AdjacencyMatrix,50,903,0.7500,0.7371,1103146467,V49,28,252,111.7755,0,false,1.2886
48,AdjacencyMatrix,50,921,0.7500,0.7518,3760660628,V49,11,256,133.1224,0,false,1.5678
49,AdjacencyMatrix,50,928,0.7500,0.7576,2123584493,V49,33,210,114.4694,0,false,1.5581
50,AdjacencyMatrix,50,928,0.7500,0.7576,486441258,V49,22,219,112.7959,0,false,1.3279
51,AdjacencyMatrix,50,914,0.7500,0.7461,3144066119,V49,8,163,97.5510,0,false,1.5339
52,AdjacencyMatrix,50,929,0.7500,0.7584,1506939684,V49,13,216,114.4898,0,false,1.3426
53,AdjacencyMatrix,50,936,0.7500,0.7641,4164853145,V49,11,197,101.0204,0,false,1.8149
54,AdjacencyMatrix,50,906,0.7500,0.7396,2528006610,V49,4,198,97.7551,0,false,1.2890
55,AdjacencyMatrix,50,917,0.7500,0.7486,890735875,V49,8,220,110.6531,0,false,1.5454
56,AdjacencyMatrix,50,947,0.7500,0.7731,3548535136,V49,15,292,106.3061,0,false,1.5946
57,AdjacencyMatrix,50,918,0.7500,0.7494,1911586001,V49,27,250,168.5714,0,false,1.5420
58,AdjacencyMatrix,50,921,0.7500,0.7518,274439066,V49,6,171,91.5102,0,false,2.0173
59,AdjacencyMatrix,50,914,0.7500,0.7461,2932751227,V49,14,253,144.8980,0,false,1.5288
60,AdjacencyMatrix,50,908,0.7500,0.7412,1295648492,V49,15,226,111.3265,0,false,1.7824
61,AdjacencyMatrix,50,893,0.7500,0.7290,3953962253,V49,29,356,151.5510,0,false,1.9587
62,AdjacencyMatrix,50,890,0.7500,0.7265,2317290618,V49,17,251,118.4490,0,false,1.5249
63,AdjacencyMatrix,50,907,0.7500,0.7404,680146883,V49,71,323,154.2041,0,false,1.5258
64,AdjacencyMatrix,50,922,0.7500,0.7527,3337911944,V49,6,212,84.0408,0,false,1.5543
65,AdjacencyMatrix,50,911,0.7500,0.7437,1700885909,V49,30,247,158.0816,0,false,1.5422
66,AdjacencyMatrix,50,947,0.7500,0.7731,63737474,V49,108,325,217.8571,0,false,1.8730
67,AdjacencyMatrix,50,912,0.7500,0.7445,2721943035,V49,64,233,160.7959,0,false,1.5285
68,AdjacencyMatrix,50,923,0.7500,0.7535,1084774600,V49,51,235,138.7143,0,false,1.3747
69,AdjacencyMatrix,50,919,0.7500,0.7502,3742427761,V49,36,184,97.2653,0,false,2.5214
70,AdjacencyMatrix,50,943,0.7500,0.7698,2106418826,V49,29,196,117.1020,0,false,1.5812
71,AdjacencyMatrix,50,897,0.7500,0.7322,469335191,V49,13,159,83.7143,0,false,1.7372
72,AdjacencyMatrix,50,919,0.7500,0.7502,3127561452,V49,30,255,138.1837,0,false,1.3281
73,AdjacencyMatrix,50,919,0.7500,0.7502,1490379217,V49,25,237,110.5102,0,false,1.8069
74,AdjacencyMatrix,50,919,0.7500,0.7502,4148535778,V49,84,326,186.9184,0,false,1.5501
75,AdjacencyMatrix,50,916,0.7500,0.7478,2511460943,V49,43,267,139.8367,0,false,1.3125
76,AdjacencyMatrix,50,915,0.7500,0.7469,874161208,V49,49,309,182.1429,0,false,1.3180
77,AdjacencyMatrix,50,931,0.7500,0.7600,3531762069,V49,21,161,97.0612,0,false,1.5782
78,AdjacencyMatrix,50,914,0.7500,0.7461,1894834634,V49,20,245,124.0408,0,false,1.7641
79,AdjacencyMatrix,50,917,0.7500,0.7486,257937899,V49,17,239,116.8367,0,false,1.7726
80,AdjacencyMatrix,50,900,0.7500,0.7347,2916096160,V49,54,304,186.7755,0,false,1.7495
81,AdjacencyMatrix,50,908,0.7500,0.7412,1279154025,V49,6,183,80.9184,0,false,1.5430
82,AdjacencyMatrix,50,911,0.7500,0.7437,3937260186,V49,2,190,99.6939,0,false,1.3122
83,AdjacencyMatrix,50,887,0.7500,0.7241,2299993651,V49,8,235,129.4490,0,false,1.7246
84,AdjacencyMatrix,50,932,0.7500,0.7608,663354416,V49,15,218,121.8571,0,false,1.5650
85,AdjacencyMatrix,50,923,0.7500,0.7535,3321427877,V49,15,189,97.0204,0,false,1.5492
86,AdjacencyMatrix,50,923,0.7500,0.7535,1684868142,V49,51,161,104.5714,0,false,1.5547
87,AdjacencyMatrix,50,904,0.7500,0.7380,47772007,V49,45,231,128.5918,0,false,1.7527
88,AdjacencyMatrix,50,928,0.7500,0.7576,2706136568,V49,8,180,65.2041,0,false,1.3197
89,AdjacencyMatrix,50,926,0.7500,0.7559,1069111833,V49,16,221,94.1224,0,false,2.2841
90,AdjacencyMatrix,50,903,0.7500,0.7371,3727850694,V49,14,200,91.4490,0,false,1.0596
91,AdjacencyMatrix,50,931,0.7500,0.7600,2090324359,V49,198,396,278.8980,0,false,1.3427
92,AdjacencyMatrix,50,912,0.7500,0.7445,453146424,V49,33,226,113.8776,0,false,2.2263
93,AdjacencyMatrix,50,920,0.7500,0.7510,3111661085,V49,22,317,155.6531,0,false,1.8027
94,AdjacencyMatrix,50,906,0.7500,0.7396,1474837650,V49,12,207,98.2857,0,false,1.8180
95,AdjacencyMatrix,50,909,0.7500,0.7420,4133132911,V49,32,203,103.5102,0,false,1.5445
96,AdjacencyMatrix,50,914,0.7500,0.7461,2496131676,V49,4,194,108.3673,0,false,1.5367
97,AdjacencyMatrix,50,912,0.7500,0.7445,859060841,V49,33,317,138.9388,0,false,1.5294
98,AdjacencyMatrix,50,903,0.7500,0.7371,3516976802,V49,93,233,175.2449,0,false,1.5543
99,AdjacencyMatrix,50,958,0.7500,0.7820,1880176567,V49,36,172,108.0816,0,false,1.6250
100,AdjacencyMatrix,50,891,0.7500,0.7273,243348632,V49,14,159,77.3265,0,false,1.4928
1,AdjacencyMatrix,50,1225,1.0000,1.0000,3746835545,V49,26,180,92.0204,0,false,2.6915
2,AdjacencyMatrix,50,1225,1.0000,1.0000,2111352410,V49,32,205,109.4286,0,false,1.7331
3,AdjacencyMatrix,50,1225,1.0000,1.0000,474797375,V49,7,172,80.0816,0,false,2.0641
4,AdjacencyMatrix,50,1225,1.0000,1.0000,3133590236,V49,21,161,99.3265,0,false,2.3846
5,AdjacencyMatrix,50,1225,1.0000,1.0000,1497559101,V49,13,152,72.9592,0,false,2.0931
6,AdjacencyMatrix,50,1225,1.0000,1.0000,4156332862,V49,80,220,129.0612,0,false,1.4446
7,AdjacencyMatrix,50,1225,1.0000,1.0000,2519501827,V49,4,146,60.6531,0,false,2.0590
8,AdjacencyMatrix,50,1225,1.0000,1.0000,883150492,V49,5,197,117.6531,0,false,1.7634
9,AdjacencyMatrix,50,1225,1.0000,1.0000,3541683253,V49,1,220,80.0612,0,false,2.4097
10,AdjacencyMatrix,50,1225,1.0000,1.0000,1905801818,V49,27,206,110.5510,0,false,2.6833
11,AdjacencyMatrix,50,1225,1.0000,1.0000,270118083,V49,42,155,91.4082,0,false,2.0588
12,AdjacencyMatrix,50,1225,1.0000,1.0000,2928862744,V49,3,151,73.3469,0,false,2.0516
13,AdjacencyMatrix,50,1225,1.0000,1.0000,1292477209,V49,20,128,71.7959,0,false,2.6824
14,AdjacencyMatrix,50,1225,1.0000,1.0000,3951785970,V49,10,232,92.6735,0,false,2.3592
15,AdjacencyMatrix,50,1225,1.0000,1.0000,2315814735,V49,48,194,130.5306,0,false,2.0885
16,AdjacencyMatrix,50,1225,1.0000,1.0000,679518700,V49,15,213,105.2245,0,false,2.6972
17,AdjacencyMatrix,50,1225,1.0000,1.0000,3338841861,V49,26,165,99.3673,0,false,2.0579
18,AdjacencyMatrix,50,1225,1.0000,1.0000,1702689226,V49,2,153,65.9184,0,false,1.7269
19,AdjacencyMatrix,50,1225,1.0000,1.0000,66024091,V49,13,164,81.4694,0,false,2.0601
20,AdjacencyMatrix,50,1225,1.0000,1.0000,2724787452,V49,15,203,110.8776,0,false,2.6608
21,AdjacencyMatrix,50,1225,1.0000,1.0000,1089150217,V49,5,199,70.8163,0,false,2.0588
22,AdjacencyMatrix,50,1225,1.0000,1.0000,3747874178,V49,21,176,90.6735,0,false,1.7747
23,AdjacencyMatrix,50,1225,1.0000,1.0000,2111414743,V49,13,191,86.0408,0,false,2.0565
24,AdjacencyMatrix,50,1225,1.0000,1.0000,475129308,V49,21,195,107.1020,0,false,2.0586
25,AdjacencyMatrix,50,1225,1.0000,1.0000,3133745369,V49,15,217,97.2245,0,false,2.0535
26,AdjacencyMatrix,50,1225,1.0000,1.0000,1497513034,V49,36,184,103.7959,0,false,2.3586
27,AdjacencyMatrix,50,1225,1.0000,1.0000,4156729095,V49,38,174,116.2245,0,false,2.9982
28,AdjacencyMatrix,50,1225,1.0000,1.0000,2521379660,V49,6,211,74.9592,0,false,2.3740
29,AdjacencyMatrix,50,1225,1.0000,1.0000,885493925,V49,74,243,142.7143,0,false,2.3637
30,AdjacencyMatrix,50,1225,1.0000,1.0000,3544506486,V49,4,161,79.0612,0,false,2.0778
31,AdjacencyMatrix,50,1225,1.0000,1.0000,1908213951,V49,26,142,83.5510,0,false,2.3714
32,AdjacencyMatrix,50,1225,1.0000,1.0000,272362416,V49,9,218,92.2245,0,false,2.3929
33,AdjacencyMatrix,50,1225,1.0000,1.0000,2931554577,V49,11,165,86.3265,0,false,2.6582
34,AdjacencyMatrix,50,1225,1.0000,1.0000,1295872242,V49,11,155,78.5102,0,false,1.4224
35,AdjacencyMatrix,50,1225,1.0000,1.0000,3953842103,V49,8,125,62.8367,0,false,2.3697
36,AdjacencyMatrix,50,1225,1.0000,1.0000,2317819268,V49,47,181,124.8367,0,false,2.6899
37,AdjacencyMatrix,50,1225,1.0000,1.0000,682210233,V49,11,176,70.6327,0,false,2.3628
38,AdjacencyMatrix,50,1225,1.0000,1.0000,3341092294,V49,17,205,104.2857,0,false,2.0521
39,AdjacencyMatrix,50,1225,1.0000,1.0000,1704721559,V49,20,155,78.1020,0,false,2.4005
40,AdjacencyMatrix,50,1225,1.0000,1.0000,68772024,V49,2,103,56.4490,0,false,2.9909
41,AdjacencyMatrix,50,1225,1.0000,1.0000,2728288285,V49,28,146,99.5510,0,false,2.6979
42,AdjacencyMatrix,50,1225,1.0000,1.0000,1092572950,V49,4,130,65.2041,0,false,2.3696
43,AdjacencyMatrix,50,1225,1.0000,1.0000,3751486011,V49,14,174,81.4490,0,false,2.0816
44,AdjacencyMatrix,50,1225,1.0000,1.0000,2115235176,V49,35,175,95.0816,0,false,2.0699
45,AdjacencyMatrix,50,1225,1.0000,1.0000,478934141,V49,7,137,81.1020,0,false,2.0603
46,AdjacencyMatrix,50,1225,1.0000,1.0000,3137547402,V49,11,125,66.8571,0,false,1.7405
47,AdjacencyMatrix,50,1225,1.0000,1.0000,1500895067,V49,3,99,47.0816,0,false,2.0444
48,AdjacencyMatrix,50,1225,1.0000,1.0000,4159524228,V49,26,240,124.3673,0,false,2.0573
49,AdjacencyMatrix,50,1225,1.0000,1.0000,2523131593,V49,5,144,82.3673,0,false,2.3898
50,AdjacencyMatrix,50,1225,1.0000,1.0000,887098358,V49,20,199,92.9388,0,false,2.0399
51,AdjacencyMatrix,50,1225,1.0000,1.0000,3545749819,V49,85,231,167.7143,0,false,2.3916
52,AdjacencyMatrix,50,1225,1.0000,1.0000,1909704984,V49,2,219,110.6735,0,false,1.7514
53,AdjacencyMatrix,50,1225,1.0000,1.0000,273149949,V49,40,163,102.3469,0,false,2.3763
54,AdjacencyMatrix,50,1225,1.0000,1.0000,2932151410,V49,17,134,77.8163,0,false,2.3591
55,AdjacencyMatrix,50,1225,1.0000,1.0000,1296113675,V49,22,163,70.3061,0,false,2.0484
56,AdjacencyMatrix,50,1225,1.0000,1.0000,3954678836,V49,11,183,92.4490,0,false,2.0741
57,AdjacencyMatrix,50,1225,1.0000,1.0000,2318303101,V49,14,120,67.0408,0,false,2.6855
58,AdjacencyMatrix,50,1225,1.0000,1.0000,682540366,V49,30,179,93.4694,0,false,1.7290
59,AdjacencyMatrix,50,1225,1.0000,1.0000,3340912327,V49,49,215,126.7959,0,false,2.0735
60,AdjacencyMatrix,50,1225,1.0000,1.0000,1704663192,V49,16,186,106.9184,0,false,2.3774
61,AdjacencyMatrix,50,1225,1.0000,1.0000,68699257,V49,33,208,86.5714,0,false,1.7583
62,AdjacencyMatrix,50,1225,1.0000,1.0000,2727051018,V49,13,252,85.0612,0,false,2.0612
63,AdjacencyMatrix,50,1225,1.0000,1.0000,1090775183,V49,5,172,73.6735,0,false,2.3676
64,AdjacencyMatrix,50,1225,1.0000,1.0000,3749673444,V49,12,128,58.7347,0,false,2.0537
65,AdjacencyMatrix,50,1225,1.0000,1.0000,2113280409,V49,61,174,117.5510,0,false,2.3775
66,AdjacencyMatrix,50,1225,1.0000,1.0000,477220074,V49,12,181,99.2653,0,false,2.0532
67,AdjacencyMatrix,50,1225,1.0000,1.0000,3136034335,V49,38,183,102.4898,0,false,1.7349
68,AdjacencyMatrix,50,1225,1.0000,1.0000,1499341200,V49,17,145,61.3265,0,false,2.0506
69,AdjacencyMatrix,50,1225,1.0000,1.0000,4157997361,V49,10,123,49.9796,0,false,2.3758
70,AdjacencyMatrix,50,1225,1.0000,1.0000,2521953126,V49,2,165,82.3469,0,false,2.3837
71,AdjacencyMatrix,50,1225,1.0000,1.0000,885913991,V49,6,239,104.3061,0,false,1.7400
72,AdjacencyMatrix,50,1225,1.0000,1.0000,3544209252,V49,2,134,75.2857,0,false,2.3637
73,AdjacencyMatrix,50,1225,1.0000,1.0000,1908185417,V49,67,230,122.9592,0,false,2.0495
74,AdjacencyMatrix,50,1225,1.0000,1.0000,271804982,V49,35,198,86.2857,0,false,2.3718
75,AdjacencyMatrix,50,1225,1.0000,1.0000,2930805943,V49,9,192,94.1633,0,false,2.3617
76,AdjacencyMatrix,50,1225,1.0000,1.0000,1294912908,V49,33,178,87.2653,0,false,2.0560
77,AdjacencyMatrix,50,1225,1.0000,1.0000,3953625369,V49,1,125,59.7347,0,false,2.0554
78,AdjacencyMatrix,50,1225,1.0000,1.0000,2317282934,V49,10,154,80.4898,0,false,2.3526
79,AdjacencyMatrix,50,1225,1.0000,1.0000,681264599,V49,16,194,112.1429,0,false,1.7368
80,AdjacencyMatrix,50,1225,1.0000,1.0000,3339648660,V49,17,208,103.0000,0,false,2.0618
81,AdjacencyMatrix,50,1225,1.0000,1.0000,1703362925,V49,63,277,131.2449,0,false,2.0453
82,AdjacencyMatrix,50,1225,1.0000,1.0000,67040390,V49,10,157,99.4082,0,false,2.0781
